"Date","Time","TimeZone","Name","Type","Status","Currency","Amount","Fees","Total","Exchange Rate","Receipt ID","Balance","Transaction ID","Item Title"
"11/09/2025","20:17:54","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-6.59","0.00","-6.59",,"","93.41","1YU635632V481315C","Order Number : 12-13810-49035"
"11/09/2025","20:17:54","PST","","General Card Deposit","Completed","USD","6.59","0.00","6.59",,"","100.00","2GX203718A1335236",""
"11/09/2025","20:17:54","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-6.59","0.00","-6.59",,"","100.00","93M79354SC566823G",""
"11/09/2025","23:00:55","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-7.70","0.00","-7.70",,"","100.00","8NE787635R6335142",""
"11/09/2025","23:01:01","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-7.70","0.00","-7.70",,"","92.30","5U695295HL7662416","Order Number : 14-13807-89582"
"11/09/2025","23:01:01","PST","","General Card Deposit","Completed","USD","7.70","0.00","7.70",,"","100.00","66359249TV091121V",""
"11/09/2025","23:01:01","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-7.70","0.00","-7.70",,"","100.00","8NE787635R6335142",""
"11/10/2025","03:38:53","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-5.85","0.00","-5.85",,"","100.00","87075732S3677213U",""
"11/10/2025","03:38:58","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-5.85","0.00","-5.85",,"","94.15","2C002485R82701938","Order Number : 01-13827-02668"
"11/10/2025","03:38:58","PST","","General Card Deposit","Completed","USD","5.85","0.00","5.85",,"","100.00","6KF1823233047692M",""
"11/10/2025","03:38:58","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-5.85","0.00","-5.85",,"","100.00","87075732S3677213U",""
"11/10/2025","05:42:30","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-6.95","0.00","-6.95",,"","100.00","9BA54419057257826",""
"11/10/2025","05:42:35","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-6.95","0.00","-6.95",,"","93.05","16Y26333T66198215","Order Number : 07-13818-79804"
"11/10/2025","05:42:35","PST","","General Card Deposit","Completed","USD","6.95","0.00","6.95",,"","100.00","8FS6704208532722T",""
"11/10/2025","05:42:35","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-6.95","0.00","-6.95",,"","100.00","9BA54419057257826",""
"11/10/2025","07:01:12","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-17.49","0.00","-17.49",,"","100.00","0V268697YB397722B",""
"11/10/2025","07:01:16","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-17.49","0.00","-17.49",,"","82.51","6HC48122GN0223313","Order Number : 20-13800-90733"
"11/10/2025","07:01:16","PST","","General Card Deposit","Completed","USD","17.49","0.00","17.49",,"","100.00","05T50835MH934205C",""
"11/10/2025","07:01:16","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-17.49","0.00","-17.49",,"","100.00","0V268697YB397722B",""
"11/10/2025","08:19:32","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-12.10","0.00","-12.10",,"","100.00","7DL613353K7480202",""
"11/10/2025","08:19:37","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-12.10","0.00","-12.10",,"","87.90","3FE56716V4804584N","Order Number : 13-13811-26351"
"11/10/2025","08:19:37","PST","","General Card Deposit","Completed","USD","12.10","0.00","12.10",,"","100.00","2B473854CG7130714",""
"11/10/2025","08:19:37","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-12.10","0.00","-12.10",,"","100.00","7DL613353K7480202",""
"11/10/2025","12:47:08","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-18.14","0.00","-18.14",,"","100.00","6D427372FN491190V",""
"11/10/2025","12:47:14","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-18.14","0.00","-18.14",,"","81.86","02T04646SR9299607","Order Number : 11-13815-18268"
"11/10/2025","12:47:14","PST","","General Card Deposit","Completed","USD","18.14","0.00","18.14",,"","100.00","7RW30818C06844138",""
"11/10/2025","12:47:14","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-18.14","0.00","-18.14",,"","100.00","6D427372FN491190V",""
"11/10/2025","12:47:29","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-16.49","0.00","-16.49",,"","100.00","5YD79147VK2768453",""
"11/10/2025","12:47:34","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-16.49","0.00","-16.49",,"","83.51","9YT00340PX517312C","Order Number : 25-13795-85930"
"11/10/2025","12:47:34","PST","","General Card Deposit","Completed","USD","16.49","0.00","16.49",,"","100.00","8H7885813B4489830",""
"11/10/2025","12:47:34","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-16.49","0.00","-16.49",,"","100.00","5YD79147VK2768453",""
"11/10/2025","12:51:03","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-20.63","0.00","-20.63",,"","100.00","13U55652NS476600F",""
"11/10/2025","12:51:08","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-20.63","0.00","-20.63",,"","79.37","54C6677039116693M","Order Number : 25-13795-87603"
"11/10/2025","12:51:08","PST","","General Card Deposit","Completed","USD","20.63","0.00","20.63",,"","100.00","8JE45491HB4664336",""
"11/10/2025","12:51:08","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-20.63","0.00","-20.63",,"","100.00","13U55652NS476600F",""
"11/10/2025","12:57:34","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-11.00","0.00","-11.00",,"","100.00","3WX98700K50786708",""
"11/10/2025","12:57:39","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-11.00","0.00","-11.00",,"","89.00","2GJ13674T53784916","Order Number : 13-13812-69858"
"11/10/2025","12:57:39","PST","","General Card Deposit","Completed","USD","11.00","0.00","11.00",,"","100.00","5KD59319XF743341B",""
"11/10/2025","12:57:39","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-11.00","0.00","-11.00",,"","100.00","3WX98700K50786708",""
"11/10/2025","15:35:24","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-9.15","0.00","-9.15",,"","100.00","8TL77700W16877449",""
"11/10/2025","15:35:28","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-9.15","0.00","-9.15",,"","90.85","4XD61305MF802373J","Order Number : 26-13795-05758"
"11/10/2025","15:35:28","PST","","General Card Deposit","Completed","USD","9.15","0.00","9.15",,"","100.00","51Y52815LY624462G",""
"11/10/2025","15:35:28","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-9.15","0.00","-9.15",,"","100.00","8TL77700W16877449",""
"11/10/2025","16:02:03","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-12.45","0.00","-12.45",,"","100.00","9PA13644LX5216437",""
"11/10/2025","16:02:08","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-12.45","0.00","-12.45",,"","87.55","9X6905275F6243518","Order Number : 05-13824-74012"
"11/10/2025","16:02:08","PST","","General Card Deposit","Completed","USD","12.45","0.00","12.45",,"","100.00","83K36495PR2193440",""
"11/10/2025","16:02:08","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-12.45","0.00","-12.45",,"","100.00","9PA13644LX5216437",""
"11/10/2025","17:03:53","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-6.95","0.00","-6.95",,"","100.00","9TH577971M6907504",""
"11/10/2025","17:03:58","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-6.95","0.00","-6.95",,"","93.05","5TU603951X4283933","Order Number : 01-13830-49909"
"11/10/2025","17:03:58","PST","","General Card Deposit","Completed","USD","6.95","0.00","6.95",,"","100.00","8UG8140216879580H",""
"11/10/2025","17:03:58","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-6.95","0.00","-6.95",,"","100.00","9TH577971M6907504",""
"11/10/2025","19:52:04","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-32.62","0.00","-32.62",,"","100.00","1PD06419W8940363D",""
"11/10/2025","19:52:09","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-32.62","0.00","-32.62",,"","67.38","1RF39764TL770541J","Order Number : 26-13795-82877"
"11/10/2025","19:52:09","PST","","General Card Deposit","Completed","USD","32.62","0.00","32.62",,"","100.00","1YG2141580884160K",""
"11/10/2025","19:52:09","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-32.62","0.00","-32.62",,"","100.00","1PD06419W8940363D",""
"11/10/2025","19:59:10","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-21.99","0.00","-21.99",,"","100.00","5FW05073WD1873449",""
"11/10/2025","19:59:15","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-21.99","0.00","-21.99",,"","78.01","1T653106PP429024L","Order Number : 19-13805-61515"
"11/10/2025","19:59:15","PST","","General Card Deposit","Completed","USD","21.99","0.00","21.99",,"","100.00","2EL794198K855924V",""
"11/10/2025","19:59:15","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-21.99","0.00","-21.99",,"","100.00","5FW05073WD1873449",""
"11/10/2025","20:18:54","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-10.80","0.00","-10.80",,"","100.00","4CG6558386517723M",""
"11/10/2025","20:18:59","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-10.80","0.00","-10.80",,"","89.20","6JF086651K181584B","Order Number : 07-13822-40421"
"11/10/2025","20:18:59","PST","","General Card Deposit","Completed","USD","10.80","0.00","10.80",,"","100.00","4FA85064UN542261J",""
"11/10/2025","20:18:59","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-10.80","0.00","-10.80",,"","100.00","4CG6558386517723M",""
"11/10/2025","20:19:42","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-9.56","0.00","-9.56",,"","100.00","5LK91339AH204211M",""
"11/10/2025","20:19:47","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-9.56","0.00","-9.56",,"","90.44","6JN022597M608851C","Order Number : 08-13820-66025"
"11/10/2025","20:19:47","PST","","General Card Deposit","Completed","USD","9.56","0.00","9.56",,"","100.00","82X39299E5479824R",""
"11/10/2025","20:19:47","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-9.56","0.00","-9.56",,"","100.00","5LK91339AH204211M",""
"11/10/2025","21:24:17","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-15.83","0.00","-15.83",,"","100.00","468659705Y9171819",""
"11/10/2025","21:24:22","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-15.83","0.00","-15.83",,"","84.17","8XM64933BR070760G","Order Number : 23-13800-24680"
"11/10/2025","21:24:22","PST","","General Card Deposit","Completed","USD","15.83","0.00","15.83",,"","100.00","0GF85404888287426",""
"11/10/2025","21:24:22","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-15.83","0.00","-15.83",,"","100.00","468659705Y9171819",""
"11/10/2025","21:32:40","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-4.74","0.00","-4.74",,"","100.00","89J142008K1830515",""
"11/10/2025","21:32:45","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-4.74","0.00","-4.74",,"","95.26","7PA635736Y9413105","Order Number : 03-13827-90694"
"11/10/2025","21:32:45","PST","","General Card Deposit","Completed","USD","4.74","0.00","4.74",,"","100.00","0MK01313548195622",""
"11/10/2025","21:32:45","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-4.74","0.00","-4.74",,"","100.00","89J142008K1830515",""
"11/10/2025","21:44:10","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-6.40","0.00","-6.40",,"","100.00","7V496326TF481710J",""
"11/10/2025","21:44:15","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-6.40","0.00","-6.40",,"","93.60","4NE69329X0227652Y","Order Number : 17-13808-44935"
"11/10/2025","21:44:15","PST","","General Card Deposit","Completed","USD","6.40","0.00","6.40",,"","100.00","8X951837GY9479529",""
"11/10/2025","21:44:15","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-6.40","0.00","-6.40",,"","100.00","7V496326TF481710J",""
"11/10/2025","21:48:21","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-3.09","0.00","-3.09",,"","100.00","1UX751277U287724U",""
"11/10/2025","21:48:27","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-3.09","0.00","-3.09",,"","96.91","54M56117NV724005U","Order Number : 20-13804-33147"
"11/10/2025","21:48:27","PST","","General Card Deposit","Completed","USD","3.09","0.00","3.09",,"","100.00","59564129K8182031L",""
"11/10/2025","21:48:27","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-3.09","0.00","-3.09",,"","100.00","1UX751277U287724U",""
"11/11/2025","04:45:04","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-6.55","0.00","-6.55",,"","100.00","8TK18974KE7967008",""
"11/11/2025","04:45:08","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-6.55","0.00","-6.55",,"","93.45","9HU631718P0427734","Order Number : 25-13798-36787"
"11/11/2025","04:45:08","PST","","General Card Deposit","Completed","USD","6.55","0.00","6.55",,"","100.00","0TU47528EE747231W",""
"11/11/2025","04:45:08","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-6.55","0.00","-6.55",,"","100.00","8TK18974KE7967008",""
"11/11/2025","05:49:03","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-7.15","0.00","-7.15",,"","100.00","1AS923000H205503J",""
"11/11/2025","05:49:09","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-7.15","0.00","-7.15",,"","92.85","9J548237J7918523A","Order Number : 11-13817-89517"
"11/11/2025","05:49:09","PST","","General Card Deposit","Completed","USD","7.15","0.00","7.15",,"","100.00","3E791302YL461163Y",""
"11/11/2025","05:49:09","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-7.15","0.00","-7.15",,"","100.00","1AS923000H205503J",""
"11/11/2025","08:20:27","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-18.19","0.00","-18.19",,"","100.00","1YH714183M398143L",""
"11/11/2025","08:20:32","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-18.19","0.00","-18.19",,"","81.81","83018291380010749","Order Number : 22-13803-23652"
"11/11/2025","08:20:32","PST","","General Card Deposit","Completed","USD","18.19","0.00","18.19",,"","100.00","79F82157FA8257446",""
"11/11/2025","08:20:32","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-18.19","0.00","-18.19",,"","100.00","1YH714183M398143L",""
"11/11/2025","14:51:43","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-10.80","0.00","-10.80",,"","100.00","0BH96597TT957504K",""
"11/11/2025","14:51:47","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-10.80","0.00","-10.80",,"","89.20","2HM13013PR678743F","Order Number : 14-13816-04395"
"11/11/2025","14:51:47","PST","","General Card Deposit","Completed","USD","10.80","0.00","10.80",,"","100.00","27G69575FW5547929",""
"11/11/2025","14:51:47","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-10.80","0.00","-10.80",,"","100.00","0BH96597TT957504K",""
"11/12/2025","11:33:41","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-13.20","0.00","-13.20",,"","100.00","9CF6257610477823P",""
"11/12/2025","11:33:45","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-13.20","0.00","-13.20",,"","86.80","5F225772NP2807917","Order Number : 06-13831-01968"
"11/12/2025","11:33:45","PST","","General Card Deposit","Completed","USD","13.20","0.00","13.20",,"","100.00","13413739SF3249042",""
"11/12/2025","11:33:45","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-13.20","0.00","-13.20",,"","100.00","9CF6257610477823P",""
"11/12/2025","13:12:22","PST","eBay Commerce Inc.","General Authorization","Pending","USD","-22.75","0.00","-22.75",,"","100.00","91X170597U502715D",""
"11/12/2025","13:12:27","PST","eBay Commerce Inc.","PreApproved Payment Bill User Payment","Completed","USD","-22.75","0.00","-22.75",,"","77.25","5LN61352T33401506","Order Number : 05-13833-12545"
"11/12/2025","13:12:27","PST","","General Card Deposit","Completed","USD","22.75","0.00","22.75",,"","100.00","7JP152330J6296431",""
"11/12/2025","13:12:27","PST","eBay Commerce Inc.","General Authorization","Completed","USD","-22.75","0.00","-22.75",,"","100.00","91X170597U502715D",""
